	tweet	class
5189	talked ghetto lol annoyed self	0
5190	yankees today using wooden things making way around bases weird	0
5191	manner black folk take kids riding ghetto point misplaced youth victimized cursed brethren say	0
5192	ppl expect august aslina nig new orleans	1
5193	monkey http co h rptl wq	0
5194	bitches want nigga like dmx shit	1
5195	trash party	0
5196	good prom see another faggot ass high school dance	1
5197	faggots bet thought seen last	1
5198	worse ebola f ing retards trying make race issue al sharpton caused american death ebola	1
5199	charlie tries walk room remember locked door http co frtigzzpqf	0
5200	robinson cano left yankees selling jersey aaron hernandez went jail sold	0
5201	pussy nigga socks knock	1
5202	else fails blast bare nips	0
5203	miley turn ghetto	0
5204	become cool ne stupid teabagger debate slim facts best	0
5205	rains good go mall weather coons home	1
5206	people label name ghetto nano	0
5207	people really think asian get offended	0
5208	test today making pan brownies going lay bed day eat heart content	0
5209	joe stop telling pbo job even keep job teabagger florida morningjoe	0
5210	colored every day sunday	0
5211	whenever see pic captioned	0
5212	would life without god levimitchell seriously probably living trash haha	0
5213	part fat amy goes err wop wobn wefo thingspeoplesay fatamypost	0
5214	expendable player put sole objective breaking beverley jaw	0
5215	whipped cream endlesslove	0
5216	whipped http co efsvjpqrwq	0
5217	whipped french front babes post office winning	0
5218	white bus drivers white trash losangeles	1
5219	white kids black kids yellow kids hell even purple kids carry like daniel geale go far gealemundine	0
5220	white trash taken every charity organization us	1
5221	white trash okies count real white people count white person count person okies people	1
5222	john hanson black man moor john hanson	0
5223	needs alarm worlds annoying bird outside window	0
5224	remembers middle school high school would throw paper trash seat yell kobe lmfaoooo	0
5225	takes mid best midlaner na fuckin solo q fags	1
5226	wanna play pin da tail da colored man butt	0
5227	would known jesus come back ghetto level thorough like black heroine	0
5228	thought redneck husband would claim hipster glasses http co vv mzpq ju	0
5229	whoever mr ramlogan uwi business law tho racist mudda cunt	1
5230	whoever made brownies cookies belongs heaven	0
5231	whoever mocks poor insults maker glad calamity go unpunished http co p zwaoxi l	0
5232	whoo new attraction virginia city birds prey meet owl famous role harry potter http co nfsh sccr	0
5233	whoooooaaa chill savage cantbelocal monkey monkey http co wmz j ig	0
5234	whoops bought snuggly hideous fuzzy boots cold balls sudden	0
5235	jon hates birds http co vwxlbmj fy	0
5236	mcdonald breakfast good lunch trash	0
5237	people saying let guys treat like yellow starburst favorite	0
5238	people faggots like born way big douche bag	1
5239	colored eyes like siblings	0
5240	peeps gotta mad ghetto nowadays smh pull pants	0
5241	many filthy wetback half breed spic savages live losangeles none right	1
5242	visiting teams whine right field longer batters yankees yankeestadium	0
5243	msnbc news show opinion right wing talking points joe nation pbo u teabaggers morningjoe	0
5244	faggot front get two dozen doughnuts right get fuck	1
5245	artist new ones making much trash	0
5246	mother bothering trash day leave alone stop nagging	0
5247	boycott racist redskins	0
5248	run ball offensive coordinator retarded	0
5249	would think common trash tf	0
5250	think niggas end kids fucking ugly bitches	1
5251	wicked oreo	0
5252	hillary dodo bird dems candidate take obama job us prez dog http co wflzyxmvk via worldnetdaily	0
5253	interesting watch interlagos grips weekend f cars basically guinea pigs wec later month	0
5254	wish coulda said emmaleeeparkerr tonight good seeing fag	1
5255	birds ill share lonely view	0
5256	birds share lonely view	0
5257	without serge bird chirps sun burns grass grows world turns moon glows river flows die without serge	0
5258	women feminist ugly bitches cant find man	1
5259	catch sneak dissing thats fo birds	0
5260	woot rt yankees yankees completed sixth series sweep season fourth home	0
5261	word bird http plixi com p	0
5262	working saturday birds fml	0
5263	worlds biggest faggot lol	1
5264	would interested eggplant rt nittyscottmc twerk http co uftruvdz	0
5265	would rather monkey gorilla neither hairy choose monkey http co h rqf oqwb	0
5266	wow redskins want	0
5267	wow charlie strong cleaning house might upwards released done evan p grant	0
5268	wow yellow yet pagenaud marco screwed maybe yellow coming	0
5269	hoes really get mad cause nigga want cha	1
5270	saw mad little chunky boy even let dad touch bruh lmao	0
5271	sleep shy glizzy young jefe	0
5272	suck flappy bird	0
5273	yes rt merky rt huffposttaste buy new caramel apple flavor oreos http co k zup ynzf http co amuzatglx	0
5274	ya take note never tornadoes colored folk live	0
5275	yall know skip bayless slit wrists romo lol	0
5276	yankee homeruns make tingly	0
5277	yankee pinstripes might best unis mlb gray road ones worst cc looks like elephant trapped circus tent	0
5278	yankees getting killed	0
5279	yankees great joe dimaggio reportedly used beat wife marilyn monroe announcing divorce http co bls dalmif	0
5280	yankees season tho yeah	0
5281	yankees never gave away melky guy flat hit yankees giants	0
5282	yankees rely long ball playoffs yankees mlb	0
5283	yanks choked lost strait remember	0
5284	yanks make playoffs al basement red sox position http co f hxndz hy	0
5285	yasss brownies ice cream http co qla jsglg	0
5286	yea alright redneck white trash camopearls stupid niggers hollering car going road trying hit fuck	1
5287	yea buddy rt yalljustdontkno lot nba trash talk going	0
5288	yeah okay let put fire cracker cow pie see happens	0
5289	yeah supposed put trash rude http co molwf py	0
5290	yeah rt yankees six complete stadium yankees lead red sox letsgoyankees	0
5291	yee boy yung nicca told dat waxx	0
5292	yellow jackets gas station trash cans worst	0
5293	yep sources confirmed iggy concert last night trash	0
5294	yes favorites rt straightcash sole please tell buy trash	0
5295	yesterday saw red hair streaks orange yellow combed like woody wood pecker http co hika fin	0
5296	yo bitch ass needs boss fuck	1
5297	yo bitch dick come crib get passed around love	1
5298	yo get like flappy bird need self evaluation probably life	0
5299	yost portsmouth biggest white trash county nation yostknowsmost idowntown	1
5300	football nigga kiss isis wifebeater faggots see shout radical islamnation yo	1
5301	need iphone use stupid watch apple grabbing people ankles shaking money rubes pockets	0
5302	hoe crying yo ass pregnant smiles riding dick bitch	1
5303	lame ass nigga still cuffin hoes bitch got bitch er	1
5304	real life faggot ever fight another man fucked girl gotta take l like man move	1
5305	retarded really kendrick trying diss rappers think cuz names said coming	0
5306	always buy colored goldfish stash low constant inspiration http co ncpd usljf	0
5307	jiggaboo	1
5308	say word negro attached word league totally cool guys	0
5309	owe shit ion trust niccas	1
5310	could viewing future rose colored glasses libra http co uoon k dq	0
5311	fucking fag baethingape exactly talking	1
5312	got faggot	1
5313	hate football faggot	1
5314	word rt jrwrz thotcho beat fucking faggots pls	1
5315	know big nfl sick hearing black yellow shit lol bandwagon fans hell go packers	0
5316	know fuck bitch little hoe	1
5317	know ghetto see streets named martin luther king jr littlejohn	0
5318	like bitch niggas	1
5319	like honestly tasted like sole shoes rt rllllytired itsnotharold shame	0
5320	losing sterling u trying stupid yardie	0
5321	old bitter salty ass niccas make flesh crawl bones bitches dontarguejustacceptit	1
5322	said smoking strong wrong smoking trash aint lungs aint pressure	0
5323	said smoking strong wrong smoking trash lungs pressure	0
5324	type special faggot bring chocolate swishers smoke session	1
5325	state gook	1
5326	wanna find hoes follow chicks reply heart eyes sex gifs	0
5327	little bitch rt fuckingcashbro rt thotcho team got blown super bowl	1
5328	faggot use cover face emoji	1
5329	faggot fuckheads	1
5330	crows power lines	0
5331	black name looks hungarian marry hunky juliesczesny chrisloesch	0
5332	another nigguh	1
5333	trash like sorry	0
5334	like lucky leprechaun charmed day hand gemini http co nx nloxoe	0
5335	standing slippery slope easy libra http co thsa v	0
5336	stuck ghetto middle school days step g wtf ah stuck middle school games jusy bc http co hjnv ntgb	0
5337	good gravedigger charlie brown spookybroadway midnight	0
5338	acting like spoiled little faggot fun	1
5339	grammar trash	0
5340	pathetic plan failed enjoy phone fucking monkey let see ass benton park wanna talk shit carve face	1
5341	retarded	1
5342	youre fucking ugly bitch wanna stab death play around blood patrick bateman	1
5343	yup rt durags eva egg nog trash rap	0
5344	zack still questions love oreos lol	0
5345	zimmerman comin yo life bitch http co khdz vdnsk	1
5346	steelers lost superbowl loaded black yellow gmix moms computer think youtube page still open	0
5347	ah nigga dat cares opinions get involve hoe shit either gay broke getting enough pussy	1
5348	ahah fucking queer kingjames kill urself	1
5349	ahahahh ping pang pow u like shouts bro dre hogg style ent uza fool dis	0
5350	another one cannon two hoes rt xoxo imaunicorn know http co xi aod fao	0
5351	every time friend talk matter subject nips haunt us one nip introducing	0
5352	another long night allergies need better ned zertec however spell	0
5353	anybody remember movie thumbelina noticed flamin bird	0
5354	anybody want sugar maple saplings popping heidi hillbilly beach emm planted two friday	0
5355	anybody want take pollo	0
5356	apparently pathetic trash alright	0
5357	auto tranny	0
5358	b c likes black men rap music huh lol rt magssca waymothegod general wants colored	0
5359	bae game redskins	0
5360	bats cool hell basically half tiny fox half leather bird	0
5361	beanies cumming real soon http co glljaqb ty	0
5362	long december counting crows	0
5363	started playing flappy bird	0
5364	cuz cat meowed nocturnal bird ultimate toughbreak	0
5365	bitch kill yoself go bathroom eat pills bitch em	1
5366	bitch white stfu shitty spanish	1
5367	bitches like mixed wit italian chinese nd african american like bitch cuz ate ur http co zdwd l	1
5368	blue sapphire earrings k yellow gold clip diamond alexandra earrings emerald crystal emma http co j lrxgrcn	0
5369	bound gagged shoved trash bin two bullets back head suspect natural causes said world worst detective	0
5370	brass monkey dat funky monkey http co nadof qqda	0
5371	cat kill birds make huge mes feathers	0
5372	decide wear yellow rain boots purposes black yellow errrrything	0
5373	cant trust niggas come bitches	1
5374	chargers raiders trash boltupdoe	0
5375	cheeky lol rt melisa jay want black yellow ughh	0
5376	chicken spaghetti trash	0
5377	cleaned bird nests downspouts ready rain baby birds respect birds bees	0
5378	colored denim makes puke	0
5379	cookies crackers even level	0
5380	coon rt humbleteej fills coffee halfway uses irish cremes fill half	0
5381	coons	1
5382	country boy hick lyfe white tee rebel flag	0
5383	cousin bird screen	0
5384	cut porkchop canned pinto beans small carrots corn celery potato cayenne powder crushed red pepper	0
5385	damn lol rt globalgrindnews janay rice speaks domestic violence costume mocks marriage http co n ucidnuuu	0
